spec,rank,score,validated,frag_cov
index=1307,1,362.6497158141051,True,0.2857142857142857
index=1307,2,361.75788132258447,False,0.2857142857142857
index=1307,3,358.90707763744194,False,0.2857142857142857
index=1307,5,357.5110244005758,False,0.2857142857142857
index=1308,1,754.908715052316,True,0.5816326530612245
index=1308,2,683.6303796493571,False,0.5306122448979592
index=1308,3,636.4086300404189,False,0.5
index=1308,4,613.3317159199818,False,0.47959183673469385
index=1308,5,612.9912923277444,False,0.46938775510204084
index=1309,1,653.6671006640604,True,0.5
index=1309,2,577.973195357031,False,0.4489795918367347
index=1309,3,565.7769683078088,False,0.4489795918367347
index=1309,4,544.0992563693485,False,0.41836734693877553
